Fuente de Financiación,Situación de Fondos,Recursos´Presupuestales,Codigo Sector,Nombre Sector,Codigo Entidad,Nombre Entidad,Código Nivel Uno Rubro,Nombre Nivel Uno Rubro,Código Nivel Dos Rubro,Nombre Niel Dos Rubro,Código Nivel Tres Rubro,Nombre Nivel Tres Rubro,Código Cuarto Nivel Rubro,Nombre Cuarto Nivel Rubro,Código Quinto Nivel Rubro,Nombre Quinto Nivel Rubro,Apropiación Vigente,Compromisos,Obligaciones,Pagos
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3602,GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,13,SERVICIO PARA LA GESTIÓN DE LA AGENCIA PÚBLICA DE EMPLEO Y EL ANÁLISIS DEL MERCADO LABORAL A NIVEL  NACIONAL,20306B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,27560000000,22236713877,395902950,362046820
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3602,GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,14,"SERVICIO DE APOYO INTEGRAL PARA EMPRENDEDORES: DESARROLLO, FORTALECIMIENTO Y FINANCIACIÓN EMPRESARIAL A NIVEL   NACIONAL",20305C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL",34585522800,30460802718,695420525,666691959
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3603,FORMACIÓN PARA EL TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,15,FORTALECIMIENTO DEL SERVICIO DE FORMACIÓN PROFESIONAL DEL SENA NACIONAL,20305C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL",48752198204,48752198203,2634970,2634970
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3603,FORMACIÓN PARA EL TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,16,ADMINISTRACIÓN DE LOS PROCESOS DE NIVEL ESTRATÉGICO Y TÁCTICO QUE SOPORTAN LOS PROCESOS MISIONALES DE LA ENTIDAD  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,138652242300,96047346255,2891940769,2281421202
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3603,FORMACIÓN PARA EL TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,20,FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA   NACIONAL,20305C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL",2801965723254,1220894937653,13499759910,13383214425
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,13,"ADMINISTRACIÓN DE RECURSOS PARA EL PAGO DE BENEFICIOS DEL FONDO NACIONAL DE VIVIENDA, CESANTIAS Y PENSIONES DE LOS SERVIDORES Y EXSERVIDORES DEL SENA A NIVEL  NACIONAL",53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,93120630889,0,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-02-00,SERVICIO NACIONAL DE APRENDIZAJE (SENA),C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,17,DESARROLLO INTEGRAL DE LA PLANTA FÍSICA DEL SENA A NIVEL NACIONAL  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,100000000000,9900000000,4450000000,4450000000
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,5641695485,367846837,367846837,367846837
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,2028060583,149210019,142374254,142374254
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,620474919,27546207,27546207,27546207
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,2096654640,793938846,75051300,75051300
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,160565013,0,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),19601000,19241407,19241407,19241407
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",01,IMPUESTOS,CD,IMPUESTOS,CD,IMPUESTOS,64593000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,C,INVERSION,3602,GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,9,DESARROLLO DE ASOCIATIVIDAD SOLIDARIA PARA LA PAZ A NIVEL  NACIONAL,20307G,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. ASOCIATIVIDAD SOLIDARIA PARA LA PAZ,42077457030,15150675550,25153094,25153094
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,1,FORTALECIMIENTO DE LA INFRAESTRUCTURA TECNOLÓGICA DE LA UNIDAD ADMINISTRATIVA ESPECIAL ORGANIZACIONES SOLIDARIAS A NIVEL   NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,1500000000,449755000,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,5,IMPLEMENTACIÓN DE UN SISTEMA INTEGRAL DE GESTIÓN DOCUMENTAL PARA LA UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS A NIVEL  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,881100000,825000000,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,7514007046,505430225,505430225,505430225
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,2730292763,212949713,212949713,212949713
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,1760249574,41428228,41428228,41428228
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,3089518069,1838723346,831706939,831706939
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,281532617,0,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),52806000,6283037,6283037,6283037
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,C,INVERSION,3602,GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,6,CONSOLIDACIÓN DEL MODELO DE INCLUSIÓN LABORAL PARA EL ACCESO AL MERCADO LABORAL FORMAL DE LAS POBLACIONES DE DIFÍCIL COLOCACIÓN.  NACIONAL,20306B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,1183548801,487879392,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,2,MEJORAMIENTO DE LA CAPACIDAD TECNOLÓGICA Y OPERATIVA DEL SERVICIO PÚBLICO DE EMPLEO A NIVEL   NACIONAL,20306B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,6265408037,3539841041,0,0
Nación,CSF,RECURSOS CORRIENTES,29,TRABAJO,36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,C,INVERSION,3699,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRABAJO,1300,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,3,FORTALECIMIENTO DEL MODELO INTEGRADO DE PLANEACIÓN Y GESTIÓN DE LA UNIDAD DEL SPE   BOGOTÁ D.C.,40053105,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 05. FORTALECIMIENTO INSTITUCIONAL COMO MOTOR DE CAMBIO PARA RECUPERAR LA CONFIANZA DE LA CIUDADANÍA Y PARA EL FORTALECIMIENTO DEL VÍNCULO ESTADO-CIUDADA",551043162,532842481,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,41616884000,2320034105,2320034105,2320034105
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,15068316000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,6384800000,186983668,186983668,186983668
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,11763900000,3870497959,46043044,28043044
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,034,"FORTALECIMIENTO A LA CONSULTA PREVIA. CONVENIO 169 OIT, LEY 21 DE 1991, LEY 70 DE 1993",1200000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5354000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,02,A ENTIDADES TERRITORIALES DISTINTAS AL SISTEMA GENERAL DE PARTICIPACIONES,040,APOYO AL PROGRAMA DE ESTERILIZACIÓN QUIRÚRGICA DE GATOS Y PERROS – FONDO SINAPYBA - ARTICULO 10 LEY 2374 DE 2024.,10000000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,016,A INSTITUTOS DE INVESTIGACIÓN LEY 99 DE 1993,62299100000,62299100000,5189863155,5189863155
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,001,MESADAS PENSIONALES (DE PENSIONES),28000000,1853076,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,002,CUOTAS PARTES PENSIONALES (DE PENSIONES),500000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,004,BONOS PENSIONALES (DE PENSIONES),8100000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),134700000,31846687,31846687,31846687
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,10,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,20562600000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",01,IMPUESTOS,CD,IMPUESTOS,CD,IMPUESTOS,193400000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",05,"MULTAS, SANCIONES E INTERESES DE MORA",CD,"MULTAS, SANCIONES E INTERESES DE MORA",CD,"MULTAS, SANCIONES E INTERESES DE MORA",5200000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3201,FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,0900,INTERSUBSECTORIAL AMBIENTE,10,"APOYO FINANCIERO AL DESARROLLO DE PLANES, PROGRAMAS Y PROYECTOS A TRAVÉS DEL FONDO PARA LA VIDA Y BIODIVERSIDAD   NACIONAL",40101A,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. FRENO DE LA DEFORESTACIÓN, RESTAURACIÓN Y CONSERVACIÓN DE LA AMAZONÍA",183349765266,0,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3201,FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,0900,INTERSUBSECTORIAL AMBIENTE,7,FORTALECIMIENTO DE LA GESTIÓN AMBIENTAL SECTORIAL Y URBANA A NIVEL  NACIONAL,10101D,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,596000000,575543858,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3202,CONSERVACIÓN DE LA BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS,0900,INTERSUBSECTORIAL AMBIENTE,20,FORTALECIMIENTO A LA CONTENCIÓN DE LA DEFORESTACIÓN A NIVEL  NACIONAL,40101A,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. FRENO DE LA DEFORESTACIÓN",3940406445,3899271569,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3202,CONSERVACIÓN DE LA BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS,0900,INTERSUBSECTORIAL AMBIENTE,21,"RESTAURACIÓN , RECUPERACIÓN, Y REHABILITACIÓN DE ECOSISTEMAS DEGRADADOS A NIVEL   NACIONAL",40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",3904927092,3795119728,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3202,CONSERVACIÓN DE LA BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS,0900,INTERSUBSECTORIAL AMBIENTE,23,RECUPERACIÓN DE LA SELVA AMAZÓNICA Y TERRITORIOS ESTRATÉGICOS ALREDEDOR DEL AGUA A NIVEL  NACIONAL,40101A,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLIMÁTICA / A. FRENO DE LA DEFORESTACIÓN",116851714539,116851714539,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C,INVERSION,3202,CONSERVACIÓN DE LA BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS,0900,INTERSUBSECTORIAL AMBIENTE,23,RECUPERACIÓN DE LA SELVA AMAZÓNICA Y TERRITORIOS ESTRATÉGICOS ALREDEDOR DEL AGUA A NIVEL  NACIONAL,40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLIMÁTICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",47640939363,47640939363,0,0
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-02,PARQUES NACIONALES NATURALES DE COLOMBIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,35782000000,2570424065,2570424065,2567523242
Nación,CSF,RECURSOS CORRIENTES,3,AMBIENTE Y DESARROLLO SOSTENIBLE,32-01-02,PARQUES NACIONALES NATURALES DE COLOMBIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,16567690000,1062226648,1062226648,1062226648
